"ibis Paris Père-Lachaise","80 Rue de la Folie-Regnault, Paris","playground","48.8621","2.38553","75011","ibis_75011_1150","pl-75011","kfex3075","kfex3075_1151"
"ibis Paris Bastille Opéra 11ème","15 Rue Bréguet, Paris","playground","48.8575","2.37288","75011","ibis_75011_1151","pl-75011","kfex3075","kfex3075_1152"
"ibis Paris Bercy Village 12ème","19 Place des Vins de France, Paris","playground","48.8323","2.38665","75012","ibis_75012_1299","pl-75012","kfex3075","kfex3075_1300"
"ibis Daumesnil Porte Dorée","111 Boulevard Poniatowski, Paris","playground","48.8351","2.40541","75012","ibis_75012_1300","pl-75012","kfex3075","kfex3075_1301"
"ibis Styles Paris Nation Cours de Vincennes","96 Cours de Vincennes, Paris","playground","48.8469","2.40801","75012","ibis_75012_1310","pl-75012","kfex3075","kfex3075_1311"
"ibis Paris Italie Tolbiac 13ème","177 Rue de Tolbiac, Paris","playground","48.8258","2.35263","75013","ibis_75013_1462","pl-75013","kfex3075","kfex3075_1463"
"ibis Paris Place d'Italie 13ème","25 Avenue Stephen Pichon, Paris","playground","48.8327","2.35918","75013","ibis_75013_1464","pl-75013","kfex3075","kfex3075_1465"
"ibis Paris Avenue d'Italie 13ème","15 Bis Avenue d'Italie, Paris","playground","48.8294","2.35667","75013","ibis_75013_1465","pl-75013","kfex3075","kfex3075_1466"
"ibis Styles Paris Place d'Italie Butte-aux-Cailles","22 Rue Barrault, Paris","playground","48.8284","2.34739","75013","ibis_75013_1466","pl-75013","kfex3075","kfex3075_1467"
"ibis Styles Paris Alésia Montparnasse","32 Rue des Plantes, Paris","playground","48.8304","2.32347","75014","ibis_75014_1608","pl-75014","kfex3075","kfex3075_1609"
"ibis Paris Maine Montparnasse 14ème","160 Rue du Château, Paris","playground","48.8338","2.32288","75014","ibis_75014_1610","pl-75014","kfex3075","kfex3075_1611"
"ibis Styles Paris Maine Montparnasse","22 Rue Hippolyte Maindron, Paris","playground","48.8317","2.32176","75014","ibis_75014_1612","pl-75014","kfex3075","kfex3075_1613"
"ibis Paris Alésia Montparnasse 14ème","49 Rue des Plantes, Paris","playground","48.8274","2.32106","75014","ibis_75014_1623","pl-75014","kfex3075","kfex3075_1624"
"ibis Styles Paris 15 Lecourbe","192 Rue de la Croix Nivert, Paris","playground","48.8389","2.28932","75015","ibis_75015_1747","pl-75015","kfex3075","kfex3075_1748"
"ibis Paris Vaugirard Porte de Versailles","5 Rue Eugène Gibez, Paris","playground","48.836","2.29505","75015","ibis_75015_1750","pl-75015","kfex3075","kfex3075_1751"
"ibis Paris Brancion Parc des Expositions 15ème","105 Rue Brancion, Paris","playground","48.8303","2.30209","75015","ibis_75015_1761","pl-75015","kfex3075","kfex3075_1762"
"ibis Paris 17 Clichy-Batignolles","Unknown, 10 Rue Bernard Buffet, Paris","playground","48.8923","2.31474","75017","ibis_75017_2026","pl-75017","kfex3075","kfex3075_2027"
"ibis Paris Ornano Montmartre Nord 18ème","70 Bis Boulevard Ornano, Paris","playground","48.8967","2.34578","75018","ibis_75018_2145","pl-75018","kfex3075","kfex3075_2146"
"ibis Styles Paris Montmartre Nord","77 Rue du Ruisseau, Paris","playground","48.8953","2.34088","75018","ibis_75018_2152","pl-75018","kfex3075","kfex3075_2153"
"ibis Styles Paris Crimée La Villette","219 Rue de Crimée, Paris","playground","48.8925","2.37456","75019","ibis_75019_2312","pl-75019","kfex3075","kfex3075_2313"
"ibis Paris la Villette Cité des Sciences 19ème","31-35 Quai de l'Oise, Paris","playground","48.892","2.38478","75019","ibis_75019_2313","pl-75019","kfex3075","kfex3075_2314"
"ibis budget Paris La Villette 19ème","57-63 Avenue Jean Jaurès, Paris","playground","48.8845","2.37599","75019","ibis_75019_2319","pl-75019","kfex3075","kfex3075_2320"
"ibis Paris Canal Saint-Martin","12 Rue Louis Blanc, Paris","playground","48.8795","2.36844","75019","ibis_75019_2330","pl-75019","kfex3075","kfex3075_2331"
"ICAMT","15 Rue Lasson, Paris","museum","48.8432","2.40694","75012","ICAM_75012_1295","mu-75012","kfex3075","kfex3075_1296"
"Iconem","82 Rue du Faubourg Saint-Martin, Paris","museum","48.8723","2.35773","75003","Icon_75003_377","mu-75003","kfex3075","kfex3075_378"
"Ideal Hotel Design","108 Boulevard Jourdan, Paris","playground","48.8233","2.32611","75014","Idea_75014_1609","pl-75014","kfex3075","kfex3075_1610"
"I Love Bo Bun","108 Rue des Dames, Paris","restaurant","48.8826","2.3165","75017","ILo_75017_1966","re-75017","kfex3075","kfex3075_1967"
"Îlot Riquet Garden","2 Rue du Docteur Lamaze, Paris","park","48.8898","2.37391","75019","Îlot_75019_2182","pa-75019","kfex3075","kfex3075_2183"
"Il Sorrentino","4 Rue de Monttessuy, Paris","restaurant","48.8599","2.30028","75007","IlS_75007_736","re-75007","kfex3075","kfex3075_737"
"Immeuble atelier d'André Arfvidson","31-31 bis Rue Campagne Première, Paris","museum","48.8389","2.33152","75006","Imme_75006_676","mu-75006","kfex3075","kfex3075_677"
"immeubles Choisy - Caillaux Garden","8 Rue Philibert Lucot, Paris","park","48.8226","2.36208","75013","imme_75013_1355","pa-75013","kfex3075","kfex3075_1356"
"Inagiku","14 Rue de Pontoise, Paris","restaurant","48.8498","2.35184","75005","Inag_75005_536","re-75005","kfex3075","kfex3075_537"
"Incurables Garden","31 Rue de Babylone, Paris","park","48.8511","2.32059","75006","Incu_75006_619","pa-75006","kfex3075","kfex3075_620"
"Independence des États-Unis / USA independence","56 Rue Jacob, Paris","museum","48.8564","2.33212","75006","Inde_75006_672","mu-75006","kfex3075","kfex3075_673"
"Indiana Club Maine","77 Avenue du Maine, Paris","restaurant","48.8384","2.32283","75006","Indi_75006_649","re-75006","kfex3075","kfex3075_650"
"Indiana Café - Denfert Rochereau","1 Bis Avenue du Général Leclerc, Paris","restaurant","48.8335","2.33203","75014","Indi_75014_1564","re-75014","kfex3075","kfex3075_1565"
"Indiana Café - Montparnasse","72 Boulevard du Montparnasse, Paris","restaurant","48.8433","2.32502","75014","Indi_75014_1565","re-75014","kfex3075","kfex3075_1566"
"Indiana Café - Gambetta","2 Place Gambetta, Paris","restaurant","48.8646","2.39895","75020","Indi_75020_2443","re-75020","kfex3075","kfex3075_2444"
"Institut de France Foundation Dosne-Thiers","27 Place Saint Georges, Paris","museum","48.8784","2.3371","75002","Inst_75002_222","mu-75002","kfex3075","kfex3075_223"
"Institut National Agronomique","25 Rue de l'Arbalète, Paris","park","48.8398","2.3476","75005","Inst_75005_511","pa-75005","kfex3075","kfex3075_512"
"Institut des Jeunes Sourds Garden","254 Rue Saint-Jacques, Paris","park","48.8434","2.34002","75005","Inst_75005_518","pa-75005","kfex3075","kfex3075_519"
"Institute Théologie Orthodoxe","93 Rue de Crimée, Paris","playground","48.8835","2.38403","75019","Inst_75019_2348","pl-75019","kfex3075","kfex3075_2349"
"InterContinental Paris - Le Grand, an IHG Hotel","2 Rue Scribe, Paris","playground","48.871","2.33035","75001","Inte_75001_169","pl-75001","kfex3075","kfex3075_170"
"Intendant Garden","6 Boulevard des Invalides, Paris","park","48.8544","2.31359","75007","Inte_75007_706","pa-75007","kfex3075","kfex3075_707"
"iris et de plantes vivaces Garden","10 Rue Buffon, Paris","park","48.8429","2.36136","75004","iris_75004_413","pa-75004","kfex3075","kfex3075_414"
"Iris Café","2 Boulevard de Picpus, Paris","restaurant","48.8395","2.40049","75012","Iris_75012_1268","re-75012","kfex3075","kfex3075_1269"
"Italie 2","30 Avenue d'Italie, Paris","playground","48.8303","2.35518","75013","Ital_75013_1484","pl-75013","kfex3075","kfex3075_1485"
"Itic Paris","190bis Boulevard de Charonne, Paris","playground","48.8579","2.39236","75020","Itic_75020_2488","pl-75020","kfex3075","kfex3075_2489"
"Jack's Hôtel","19 Avenue Stephen Pichon, Paris","playground","48.8329","2.35934","75013","Jack_75013_1467","pl-75013","kfex3075","kfex3075_1468"
"Jacobs inn Hostel","122 Boulevard de la Chapelle, Paris","playground","48.8841","2.35026","75018","Jaco_75018_2169","pl-75018","kfex3075","kfex3075_2170"
"Jacques-Antoine Square - Dog area","3 Place Denfert-Rochereau, Paris","park","48.8347","2.33189","75014","Jacq_75014_1530","pa-75014","kfex3075","kfex3075_1531"
"Jacques Faussat","54 Rue Cardinet, Paris","restaurant","48.8828","2.30661","75017","Jacq_75017_2007","re-75017","kfex3075","kfex3075_2008"
"Jaj livraison gratuite de fleurs","11 Avenue Gambetta, Paris","playground","48.8636","2.38979","75020","Jaj_75020_2490","pl-75020","kfex3075","kfex3075_2491"
"Jaja","3 Rue Sainte-Croix de la Bretonnerie, Paris","restaurant","48.8575","2.35725","75003","Jaja_75003_317","re-75003","kfex3075","kfex3075_318"
"Jakubczyk","Rue de la Liberté, Paris","museum","48.8808","2.39295","75019","Jaku_75019_2299","mu-75019","kfex3075","kfex3075_2300"
"Janson de Sailly School","106 Rue de la Pompe, Paris","playground","48.8655","2.27955","75016","Jans_75016_1916","pl-75016","kfex3075","kfex3075_1917"
"Jardin Anne Frank","14 Impasse Berthaud, Paris","park","48.8616","2.35498","75001","Jard_75001_10","pa-75001","kfex3075","kfex3075_11"
"Jardinet de la place Lieutenant Henri Karcher","4 Rue du Bouloi, Paris","park","48.8631","2.33993","75001","Jard_75001_12","pa-75001","kfex3075","kfex3075_13"
"Jardin du Carrousel","6 Avenue du Général Lemonnier, Paris","park","48.862","2.33207","75001","Jard_75001_14","pa-75001","kfex3075","kfex3075_15"
"Jardin du Palais Royal","8 Rue de Montpensier, Paris","park","48.865","2.33781","75001","Jard_75001_15","pa-75001","kfex3075","kfex3075_16"
"Jardin Alice Saunier Seïté (ex-de la rue Visconti)","12 Rue Visconti 8, 10 et, Paris","park","48.8559","2.33576","75001","Jard_75001_31","pa-75001","kfex3075","kfex3075_32"
"Jardin de la Mairie du 9e arrondissement de Paris","6 Rue Drouot, Paris","park","48.8725","2.34051","75002","Jard_75002_193","pa-75002","kfex3075","kfex3075_194"
"Jardin des Archives Nationales","87 Rue Vieille du Temple, Paris","park","48.8599","2.35965","75003","Jard_75003_275","pa-75003","kfex3075","kfex3075_276"
"Jardin Berthe Weill","2 Rue de la Perle, Paris","park","48.8594","2.36211","75003","Jard_75003_278","pa-75003","kfex3075","kfex3075_279"
"Jardins des Archives Nationales","60 Rue des Francs Bourgeois, Paris","park","48.86","2.3573","75003","Jard_75003_280","pa-75003","kfex3075","kfex3075_281"
"Jardin Lazare-Rachline","9 Rue Payenne, Paris","park","48.8579","2.36214","75003","Jard_75003_289","pa-75003","kfex3075","kfex3075_290"
"Jardin de l'hotel de Lamoignon","25 Rue des Francs Bourgeois, Paris","park","48.8569","2.36196","75003","Jard_75003_293","pa-75003","kfex3075","kfex3075_294"
"Jardin des Plantes","Paris","park","48.8439","2.35966","75004","Jard_75004_402","pa-75004","kfex3075","kfex3075_403"
"Jardin des Arts - Albert Schweitzer","18 Rue de l'Hôtel de ville, Paris","park","48.8542","2.35663","75004","Jard_75004_417","pa-75004","kfex3075","kfex3075_418"
"Jardin du Bataillon de l'ONU","50 Rue de l'Hôtel de ville, Paris","park","48.854","2.35655","75004","Jard_75004_418","pa-75004","kfex3075","kfex3075_419"
"Jardin de l'Hôtel de Sens","7 Rue des Nonnains d'Hyères, Paris","park","48.8536","2.3585","75004","Jard_75004_419","pa-75004","kfex3075","kfex3075_420"
"Jardin Roger-Priou-Valjean","10 Rue du Figuier, Paris","park","48.8539","2.35924","75004","Jard_75004_420","pa-75004","kfex3075","kfex3075_421"
"Jardin des Combattants Espagnols de la Nueve","Jardin des Combattants Espagnols de la Nueve, 1341 Quai de l'Hôtel de ville, Paris","park","48.8558","2.35218","75004","Jard_75004_425","pa-75004","kfex3075","kfex3075_426"
"Jardin des Ursins","4 Rue des Ursins, Paris","park","48.8542","2.35144","75004","Jard_75004_427","pa-75004","kfex3075","kfex3075_428"
"Jardin du Port de la Tournelle","4 Quai de la Tournelle, Paris","park","48.8508","2.35314","75004","Jard_75004_431","pa-75004","kfex3075","kfex3075_432"
"Jardin du Luxembourg","Paris","park","48.8466","2.33633","75005","Jard_75005_491","pa-75005","kfex3075","kfex3075_492"
"Jardin des Grands-Explorateurs","27M Avenue de l'Observatoire, Paris","park","48.8418","2.33688","75005","Jard_75005_494","pa-75005","kfex3075","kfex3075_495"
"Jardin Atlantique","1 Place des Cinq Martyrs du Lycée Buffon, Paris","park","48.8398","2.31885","75006","Jard_75006_595","pa-75006","kfex3075","kfex3075_596"
"Jardin Catherine-Labouré","29 Rue de Babylone, Paris","park","48.8511","2.32099","75006","Jard_75006_596","pa-75006","kfex3075","kfex3075_597"
"Jardin du Potager","29 Rue de Babylone, Paris","park","48.8506","2.32144","75006","Jard_75006_614","pa-75006","kfex3075","kfex3075_615"
"Jardin de l'Eglise Evangélique Luthérienne Saint-Jean-Denys-Bulher","147 Rue de Grenelle, Paris","park","48.8576","2.30806","75007","Jard_75007_711","pa-75007","kfex3075","kfex3075_712"
"Jardin d'Erevan","44 Port de la Conférence, Paris","park","48.8644","2.3073","75007","Jard_75007_724","pa-75007","kfex3075","kfex3075_725"
"Jardin de la Nouvelle France","Avenue Franklin Delano Roosevelt, Paris","park","48.8651","2.31061","75007","Jard_75007_725","pa-75007","kfex3075","kfex3075_726"
"Jardin de Kyiv au Peuple Ukrainien","1 Cours la Reine, Paris","park","48.8655","2.31525","75007","Jard_75007_727","pa-75007","kfex3075","kfex3075_728"
"Jardin Charles Aznavour","Paris","park","48.8654","2.3169","75007","Jard_75007_729","pa-75007","kfex3075","kfex3075_730"
"Jardines de los Campos Elíseos","Jardines de los Campos Elíseos, 10 Avenue des Champs-Élysées, Paris","park","48.868","2.31526","75008","Jard_75008_828","pa-75008","kfex3075","kfex3075_829"
"Jardin des Champs-Élysées","10 Avenue des Champs-Élysées, Paris","park","48.8672","2.31794","75008","Jard_75008_835","pa-75008","kfex3075","kfex3075_836"
"Jardín de la Lituanie","17 Place du Général Catroux, Paris","park","48.8823","2.31051","75008","Jard_75008_839","pa-75008","kfex3075","kfex3075_840"
"jardin de la place du Général-Catroux","3 Place du Général Catroux, Paris","park","48.8825","2.31015","75008","jard_75008_840","pa-75008","kfex3075","kfex3075_841"
"Jardin des Abbesses","10 Place des Abbesses, Paris","park","48.8852","2.33855","75009","Jard_75009_932","pa-75009","kfex3075","kfex3075_933"
"jardin Émile-Gallé","32 Rue Neuve des Boulets, Paris","park","48.8539","2.39059","75011","jard_75011_1053","pa-75011","kfex3075","kfex3075_1054"
"Jardin Pierre-Joseph-Redouté","132 bis Rue de Charonne, Paris","park","48.8549","2.38825","75011","Jard_75011_1055","pa-75011","kfex3075","kfex3075_1056"
"Jardinières placette Léon Blum","1 Place Léon Blum, Paris","park","48.8576","2.37943","75011","Jard_75011_1065","pa-75011","kfex3075","kfex3075_1066"
"Jardin May-Picqueray (ex-du Bataclan)","94 Boulevard Richard-Lenoir, Paris","park","48.8629","2.37242","75011","Jard_75011_1085","pa-75011","kfex3075","kfex3075_1086"
"Jardin de la Folie Titon","30 Rue Chanzy, Paris","park","48.8522","2.38551","75011","Jard_75011_1093","pa-75011","kfex3075","kfex3075_1094"
"Jardin Ilan Halimi","54 Rue de Fécamp, Paris","park","48.8361","2.4015","75012","Jard_75012_1177","pa-75012","kfex3075","kfex3075_1178"
"Jardin de la gare de Reuilly","6 Rue Paul Dukas, Paris","park","48.8408","2.39235","75012","Jard_75012_1201","pa-75012","kfex3075","kfex3075_1202"
"Jardin du 12","22-26 Rue Georges et Mai Politzer, Paris","park","48.842","2.39175","75012","Jard_75012_1206","pa-75012","kfex3075","kfex3075_1207"
"Jardin de Reuilly - Paul Pernin","15 Rue Albinoni, Paris","park","48.8422","2.3877","75012","Jard_75012_1219","pa-75012","kfex3075","kfex3075_1220"
"Jardin Marguerite Huré","2 Boulevard Carnot, Paris","park","48.8459","2.41311","75012","Jard_75012_1222","pa-75012","kfex3075","kfex3075_1223"
"Jardin de la Dalle Des Olympiades","32 Rue du Javelot, Paris","park","48.8246","2.36557","75013","Jard_75013_1346","pa-75013","kfex3075","kfex3075_1347"
"Jardin Charles Trenet","31 Rue Brillat Savarin, Paris","park","48.8218","2.34825","75013","Jard_75013_1347","pa-75013","kfex3075","kfex3075_1348"
"jardin Jean-Claude-Nicolas-Forestier","10 Rue Thomire, Paris","park","48.8199","2.34759","75013","jard_75013_1354","pa-75013","kfex3075","kfex3075_1355"
"Jardin Maurice Sicart","1 Boulevard Auguste Blanqui, Paris","park","48.831","2.35423","75013","Jard_75013_1362","pa-75013","kfex3075","kfex3075_1363"
"Jardin des Deux-Moulins","78 Avenue Edison, Paris","park","48.8303","2.35833","75013","Jard_75013_1363","pa-75013","kfex3075","kfex3075_1364"
"Jardin Paul-Nizan","9 Rue de l'Industrie, Paris","park","48.8225","2.35719","75013","Jard_75013_1373","pa-75013","kfex3075","kfex3075_1374"
"Jardin du Moulin de la Pointe","22 Boulevard Kellermann, Paris","park","48.8211","2.35737","75013","Jard_75013_1381","pa-75013","kfex3075","kfex3075_1382"
"Jardin Federica Montseny","2 Place Louis Armstrong, Paris","park","48.8361","2.35991","75013","Jard_75013_1384","pa-75013","kfex3075","kfex3075_1385"
"Jardin Baudricourt","14 Rue de la Pointe d'Ivry, Paris","park","48.8229","2.36434","75013","Jard_75013_1386","pa-75013","kfex3075","kfex3075_1387"
"Jardin Michelet","233Ter Rue de Tolbiac, Paris","park","48.8259","2.34314","75013","Jard_75013_1389","pa-75013","kfex3075","kfex3075_1390"
"Jardin de la Dalle d'Ivry","9 Rue de la Pointe d'Ivry, Paris","park","48.8224","2.36466","75013","Jard_75013_1391","pa-75013","kfex3075","kfex3075_1392"
"Jardin du Monument aux Mères Françaises","21 Boulevard Kellermann, Paris","park","48.8199","2.35649","75013","Jard_75013_1393","pa-75013","kfex3075","kfex3075_1394"
"Jardin Joan Miró","40 Rue Gandon, Paris","park","48.8202","2.3606","75013","Jard_75013_1394","pa-75013","kfex3075","kfex3075_1395"
"Jardin de la place Raymond-Losserand","145 Rue Raymond Losserand, Paris","park","48.8314","2.31375","75014","Jard_75014_1503","pa-75014","kfex3075","kfex3075_1504"
"Jardin du Moulin-de-la-Vierge","125 Rue Vercingétorix, Paris","park","48.8337","2.31374","75014","Jard_75014_1504","pa-75014","kfex3075","kfex3075_1505"
"Jardin Toscan","28 Rue Maurice Arnoux, Montrouge","park","48.8208","2.3131","75014","Jard_75014_1511","pa-75014","kfex3075","kfex3075_1512"
"Jardibanc","204 Avenue du Maine, Paris","park","48.8302","2.3257","75014","Jard_75014_1515","pa-75014","kfex3075","kfex3075_1516"
"Jardin des Thermopyles","2-8 Rue des Thermopyles, Paris","park","48.8323","2.31941","75014","Jard_75014_1516","pa-75014","kfex3075","kfex3075_1517"
